timestamp,open,high,low,close,volume
2023-10-17 19:55:00,254.0900,254.2000,254.0500,254.1000,16029
2023-10-17 19:50:00,254.0700,254.1000,254.0400,254.0900,9693
2023-10-17 19:45:00,254.1200,254.1200,254.0400,254.0800,7779
2023-10-17 19:40:00,254.0900,254.1700,254.0800,254.1100,9235
2023-10-17 19:35:00,254.1700,254.1800,254.0500,254.0900,10577
2023-10-17 19:30:00,254.2000,254.2000,254.1500,254.1700,3376
2023-10-17 19:25:00,254.1700,254.2400,254.1500,254.1750,6143
2023-10-17 19:20:00,254.2400,254.2500,254.1500,254.2100,4403
2023-10-17 19:15:00,254.2500,254.3500,254.2000,254.2400,5229
2023-10-17 19:10:00,254.2100,254.3800,254.1800,254.3200,3784
2023-10-17 19:05:00,254.3800,254.3800,254.1600,254.2050,3191
2023-10-17 19:00:00,254.3000,254.3800,254.1500,254.3800,3092
2023-10-17 18:55:00,254.2450,254.3800,254.2000,254.2900,1733
2023-10-17 18:50:00,254.2800,254.3500,254.2000,254.2000,1410
2023-10-17 18:45:00,254.2800,254.3700,254.1600,254.2850,5430
2023-10-17 18:40:00,254.3100,254.3800,254.1700,254.2300,2487
2023-10-17 18:35:00,254.2550,254.3800,254.2200,254.3500,2448
2023-10-17 18:30:00,254.3300,254.3800,254.1500,254.2200,3101
2023-10-17 18:25:00,254.3900,254.3900,254.2700,254.3500,2779
2023-10-17 18:20:00,254.2150,254.4000,254.2000,254.3900,5705
2023-10-17 18:15:00,254.2200,254.2500,254.1500,254.2150,2449
2023-10-17 18:10:00,254.1800,254.2200,254.1200,254.1520,3752
2023-10-17 18:05:00,254.2200,254.2200,254.1200,254.1200,5789
2023-10-17 18:00:00,254.1000,254.2200,254.0600,254.1300,7927
2023-10-17 17:55:00,254.2250,254.2400,254.0500,254.0600,9357
2023-10-17 17:50:00,254.2200,254.2500,254.2000,254.2100,4256
2023-10-17 17:45:00,254.2000,254.2500,254.2000,254.2350,7602
2023-10-17 17:40:00,254.2000,254.3000,254.1400,254.2000,5063
2023-10-17 17:35:00,254.1900,254.2400,254.1300,254.1700,5185
2023-10-17 17:30:00,254.3300,254.3700,254.1300,254.1900,8135
2023-10-17 17:25:00,254.3000,254.4100,254.2500,254.3300,8069
2023-10-17 17:20:00,254.3000,254.3500,254.2300,254.3300,5745
2023-10-17 17:15:00,254.3600,254.3700,254.2100,254.3200,4149
2023-10-17 17:10:00,254.4900,254.5000,254.2000,254.3050,20801
